Semester,Date,DayOfWeek,Time,Computers,Silent,Quiet,Active,Other,Total
Spring 2021,2/4/2021,Thursday,12:30 PM,2,0,1,0,0,3
Spring 2021,2/4/2021,Thursday,1:30 PM,4,1,0,0,0,5
Spring 2021,2/4/2021,Thursday,2:30 PM,6,0,1,0,0,7
Spring 2021,2/4/2021,Thursday,3:30 PM,2,0,1,0,0,3
Spring 2021,2/4/2021,Thursday,4:30 PM,2,0,0,0,0,2
Spring 2021,2/4/2021,Thursday,5:30 PM,3,0,0,1,0,4
Spring 2021,2/4/2021,Thursday,6:30 PM,4,0,0,1,0,5
Spring 2021,2/4/2021,Thursday,7:30 PM,0,0,0,0,0,0
Spring 2021,2/5/2021,Friday,7:30 AM,1,0,0,0,0,1
Spring 2021,2/5/2021,Friday,8:30 AM,1,0,1,0,0,2
Spring 2021,2/5/2021,Friday,9:30 AM,2,0,1,0,0,3
Spring 2021,2/5/2021,Friday,10:30 AM,1,0,2,0,0,3
Spring 2021,2/5/2021,Friday,11:30 AM,2,0,3,0,0,5
Spring 2021,2/5/2021,Friday,12:30 PM,3,0,2,0,0,5
Spring 2021,2/5/2021,Friday,1:30 PM,5,0,1,0,1,7
Spring 2021,2/5/2021,Friday,2:30 PM,2,0,1,0,2,5
Spring 2021,2/5/2021,Friday,3:30 PM,3,0,1,0,0,4
Spring 2021,2/5/2021,Friday,4:30 PM,4,0,2,0,0,6
Spring 2021,2/5/2021,Friday,5:30 PM,1,1,0,0,0,2
Spring 2021,2/5/2021,Friday,6:30 PM,1,0,0,0,0,1
Spring 2021,2/5/2021,Friday,7:30 PM,1,1,0,0,0,2
Spring 2021,2/6/2021,Saturday,9:30 AM,0,0,0,0,0,0
Spring 2021,2/6/2021,Saturday,10:30 AM,1,0,0,0,0,1
Spring 2021,2/6/2021,Saturday,11:30 AM,4,0,2,0,0,6
Spring 2021,2/6/2021,Saturday,12:30 PM,2,0,1,0,1,4
Spring 2021,2/6/2021,Saturday,1:30 PM,5,0,3,0,2,10
Spring 2021,2/6/2021,Saturday,2:30 PM,5,0,2,0,0,7
Spring 2021,2/20/2021,Saturday,9:30 AM,3,0,0,0,1,4
Spring 2021,2/20/2021,Saturday,10:30 AM,3,0,0,0,1,4
Spring 2021,2/20/2021,Saturday,11:30 AM,4,1,0,0,1,6
Spring 2021,2/20/2021,Saturday,12:30 PM,6,1,0,2,2,11
Spring 2021,2/20/2021,Saturday,1:30 PM,3,0,2,0,3,8
Spring 2021,2/22/2021,Monday,8:30 AM,2,2,0,0,0,4
Spring 2021,2/22/2021,Monday,9:30 AM,6,0,2,0,1,9
Spring 2021,2/22/2021,Monday,10:30 AM,6,0,1,0,0,7
Spring 2021,2/22/2021,Monday,11:30 AM,9,0,5,0,3,17
Spring 2021,2/22/2021,Monday,12:30 PM,6,0,6,0,3,15
Spring 2021,2/22/2021,Monday,1:30 PM,4,0,5,0,0,9
Spring 2021,2/22/2021,Monday,2:30 PM,3,0,1,0,1,5
Spring 2021,2/22/2021,Monday,3:30 PM,2,0,0,0,0,2
Spring 2021,2/22/2021,Monday,4:30 PM,3,0,0,0,1,4
Spring 2021,2/22/2021,Monday,5:30 PM,2,0,0,0,2,4
Spring 2021,2/22/2021,Monday,6:30 PM,4,0,0,0,1,5
Spring 2021,2/22/2021,Monday,7:30 PM,5,0,1,0,0,6
Spring 2021,2/23/2021,Tuesday,7:30 AM,0,0,0,0,0,0
Spring 2021,2/23/2021,Tuesday,8:30 AM,0,0,0,0,0,0
Spring 2021,2/23/2021,Tuesday,9:30 AM,2,0,0,0,0,2
Spring 2021,2/23/2021,Tuesday,10:30 AM,6,0,0,0,0,6
Spring 2021,2/23/2021,Tuesday,11:30 AM,9,0,0,0,0,9
Spring 2021,2/23/2021,Tuesday,12:30 PM,9,0,0,0,1,10
Spring 2021,2/23/2021,Tuesday,1:30 PM,7,0,1,0,0,8
Spring 2021,2/23/2021,Tuesday,2:30 PM,3,0,2,0,0,5
Spring 2021,2/23/2021,Tuesday,3:30 PM,2,0,0,2,0,4
Spring 2021,2/23/2021,Tuesday,4:30 PM,2,0,0,0,1,3
Spring 2021,2/23/2021,Tuesday,5:30 PM,8,0,0,0,1,9
Spring 2021,2/23/2021,Tuesday,6:30 PM,6,0,0,0,1,7
Spring 2021,2/23/2021,Tuesday,7:30 PM,4,0,0,0,0,4
Spring 2021,2/24/2021,Wednesday,7:30 AM,2,0,0,0,0,2
Spring 2021,2/24/2021,Wednesday,8:30 AM,1,0,0,0,0,1
Spring 2021,2/24/2021,Wednesday,9:30 AM,3,0,0,0,0,3
Spring 2021,2/24/2021,Wednesday,10:30 AM,5,0,1,0,0,6
Spring 2021,2/24/2021,Wednesday,11:30 AM,4,0,6,0,1,11
Spring 2021,2/24/2021,Wednesday,12:30 PM,9,0,5,0,2,16
Spring 2021,2/24/2021,Wednesday,1:30 PM,4,0,1,0,1,6
Spring 2021,2/24/2021,Wednesday,2:30 PM,1,0,0,0,1,2
Spring 2021,2/24/2021,Wednesday,4:30 PM,5,0,1,0,2,8
Spring 2021,2/24/2021,Wednesday,5:30 PM,3,0,1,0,2,6
Spring 2021,2/24/2021,Wednesday,6:30 PM,3,0,0,0,2,5
Spring 2021,2/24/2021,Wednesday,7:30 PM,7,0,0,0,0,7
Spring 2021,2/25/2021,Thursday,7:30 AM,2,0,0,0,0,2
Spring 2021,2/25/2021,Thursday,8:30 AM,1,0,0,0,0,1
Spring 2021,2/25/2021,Thursday,9:30 AM,6,0,0,0,1,7
Spring 2021,2/25/2021,Thursday,10:30 AM,9,0,0,0,1,10
Spring 2021,2/25/2021,Thursday,11:30 AM,5,0,1,0,0,6
Spring 2021,2/25/2021,Thursday,12:30 PM,5,0,0,0,1,6
Spring 2021,2/25/2021,Thursday,1:30 PM,5,0,0,0,0,5
Spring 2021,2/25/2021,Thursday,2:30 PM,4,0,1,0,0,5
Spring 2021,2/25/2021,Thursday,12:30 PM,5,0,0,0,0,5
Spring 2021,2/25/2021,Thursday,3:30 PM,5,0,0,0,0,5
Spring 2021,2/25/2021,Thursday,4:30 PM,5,0,0,0,0,5
Spring 2021,2/25/2021,Thursday,5:30 PM,3,0,0,0,3,6
Spring 2021,2/25/2021,Thursday,6:30 PM,2,0,0,0,3,5
Spring 2021,2/25/2021,Thursday,7:30 PM,3,0,0,0,2,5
Spring 2021,2/26/2021,Friday,7:30 AM,0,0,0,0,0,0
Spring 2021,2/26/2021,Friday,8:30 AM,1,0,0,0,0,1
Spring 2021,2/26/2021,Friday,9:30 AM,1,0,0,0,0,1
Spring 2021,2/26/2021,Friday,10:30 AM,2,0,0,0,0,2
Spring 2021,2/26/2021,Friday,11:30 AM,1,0,0,0,0,1
Spring 2021,2/26/2021,Friday,12:30 PM,2,0,0,0,0,2
Spring 2021,2/26/2021,Friday,1:30 PM,1,0,0,0,2,3
Spring 2021,2/26/2021,Friday,2:30 PM,2,0,0,0,3,5
Spring 2021,2/26/2021,Friday,4:30 PM,1,0,1,0,0,2
Spring 2021,2/26/2021,Friday,5:30 PM,2,0,1,0,0,3
Spring 2021,2/26/2021,Friday,6:30 PM,1,0,2,0,0,3
Spring 2021,2/26/2021,Friday,7:30 PM,1,0,1,0,0,2
Spring 2021,2/27/2021,Saturday,9:30 AM,3,0,0,0,0,3
Spring 2021,2/27/2021,Saturday,10:30 AM,4,0,0,0,0,4
Spring 2021,2/27/2021,Saturday,11:30 AM,2,0,1,0,4,7
Spring 2021,2/27/2021,Saturday,12:30 PM,1,0,1,0,2,4
Spring 2021,2/27/2021,Saturday,1:30 PM,3,0,0,0,0,3
Spring 2021,2/27/2021,Saturday,2:30 PM,2,0,0,0,0,2
Spring 2021,3/1/2021,Monday,7:30 AM,1,0,0,0,0,1
Spring 2021,3/1/2021,Monday,8:30 AM,1,0,0,0,0,1
Spring 2021,3/1/2021,Monday,10:30 AM,6,0,2,0,1,9
Spring 2021,3/1/2021,Monday,11:30 AM,4,0,3,0,2,9
Spring 2021,3/1/2021,Monday,12:30 PM,4,0,2,0,3,9
Spring 2021,3/1/2021,Monday,1:30 PM,5,0,2,0,3,10
Spring 2021,3/1/2021,Monday,3:30 PM,1,0,2,0,1,4
Spring 2021,3/1/2021,Monday,4:30 PM,5,0,0,0,0,5
Spring 2021,3/1/2021,Monday,5:30 PM,3,0,1,0,2,6
Spring 2021,3/1/2021,Monday,6:30 PM,4,0,0,0,3,7
Spring 2021,3/1/2021,Monday,7:30 PM,1,0,0,0,0,1
Spring 2021,3/2/2021,Tuesday,7:30 AM,1,0,0,0,0,1
Spring 2021,3/2/2021,Tuesday,8:30 AM,1,0,0,0,0,1
Spring 2021,3/2/2021,Tuesday,9:30 AM,4,0,0,0,0,4
Spring 2021,3/2/2021,Tuesday,10:30 AM,7,0,0,0,0,7
Spring 2021,3/2/2021,Tuesday,11:30 AM,8,0,0,0,0,8
Spring 2021,3/2/2021,Tuesday,12:30 PM,5,0,0,0,0,5
Spring 2021,3/2/2021,Tuesday,1:30 PM,7,0,1,0,0,8
Spring 2021,3/2/2021,Tuesday,2:30 PM,6,0,0,0,0,6
Spring 2021,3/2/2021,Tuesday,3:30 PM,4,0,0,0,2,6
Spring 2021,3/2/2021,Tuesday,4:30 PM,4,0,0,0,2,6
Spring 2021,3/2/2021,Tuesday,5:30 PM,5,0,0,0,2,7
Spring 2021,3/2/2021,Tuesday,6:30 PM,3,0,0,0,0,3
Spring 2021,3/2/2021,Tuesday,7:30 PM,1,0,0,1,0,2
Spring 2021,3/3/2021,Wednesday,7:30 AM,1,0,0,0,0,1
Spring 2021,3/3/2021,Wednesday,8:30 AM,1,0,0,0,0,1
Spring 2021,3/3/2021,Wednesday,9:30 AM,3,0,0,0,0,3
Spring 2021,3/3/2021,Wednesday,10:30 AM,4,0,1,0,0,5
Spring 2021,3/3/2021,Wednesday,11:30 AM,8,0,2,0,1,11
Spring 2021,3/3/2021,Wednesday,12:30 PM,5,0,1,0,2,8
Spring 2021,3/3/2021,Wednesday,1:30 PM,5,0,3,0,1,9
Spring 2021,3/3/2021,Wednesday,4:30 PM,3,0,0,0,2,5
Spring 2021,3/3/2021,Wednesday,5:30 PM,5,0,1,0,3,9
Spring 2021,3/3/2021,Wednesday,6:30 PM,1,0,0,0,3,4
Spring 2021,3/3/2021,Wednesday,6:30 PM,3,0,0,0,1,4
Spring 2021,3/3/2021,Wednesday,7:30 PM,2,0,0,0,0,2
Spring 2021,3/4/2021,Thursday,7:30 AM,0,0,0,0,1,1
Spring 2021,3/4/2021,Thursday,8:30 AM,2,0,0,0,0,2
Spring 2021,3/4/2021,Thursday,9:30 AM,2,0,0,0,1,3
Spring 2021,3/4/2021,Thursday,10:30 AM,5,0,0,0,3,8
Spring 2021,3/4/2021,Thursday,11:30 AM,4,0,1,0,0,5
Spring 2021,3/4/2021,Thursday,1:30 PM,5,0,0,0,0,5
Spring 2021,3/4/2021,Thursday,2:30 PM,4,0,1,0,0,5
Spring 2021,3/4/2021,Thursday,3:30 PM,6,0,0,0,2,8
Spring 2021,3/4/2021,Thursday,4:30 PM,1,0,0,0,0,1
Spring 2021,3/4/2021,Thursday,5:30 PM,1,0,0,0,1,2
Spring 2021,3/5/2021,Friday,7:30 AM,1,0,0,0,0,1
Spring 2021,3/5/2021,Friday,8:30 AM,2,0,0,0,0,2
Spring 2021,3/5/2021,Friday,9:30 AM,5,0,0,0,1,6
Spring 2021,3/5/2021,Friday,10:30 AM,5,0,1,0,2,8
Spring 2021,3/5/2021,Friday,11:30 AM,3,0,2,0,3,8
Spring 2021,3/5/2021,Friday,12:30 PM,3,0,1,0,4,8
Spring 2021,3/5/2021,Friday,1:30 PM,6,0,3,0,2,11
Spring 2021,3/5/2021,Friday,2:30 PM,6,0,3,0,0,9
Spring 2021,3/5/2021,Friday,3:30 PM,7,0,2,0,0,9
Spring 2021,3/5/2021,Friday,4:30 PM,6,0,1,1,0,8
Spring 2021,3/5/2021,Friday,5:30 PM,5,0,0,0,0,5
Spring 2021,3/5/2021,Friday,6:30 PM,1,0,0,0,0,1
Spring 2021,3/5/2021,Friday,7:30 PM,1,0,0,0,0,1
Spring 2021,3/6/2021,Saturday,9:30 AM,1,0,0,0,2,3
Spring 2021,3/6/2021,Saturday,10:30 AM,3,0,0,0,3,6
Spring 2021,3/6/2021,Saturday,11:30 AM,7,0,0,0,1,8
Spring 2021,3/6/2021,Saturday,12:30 PM,2,0,2,0,0,4
Spring 2021,3/6/2021,Saturday,1:30 PM,6,0,1,0,0,7
Spring 2021,3/6/2021,Saturday,2:30 PM,5,0,1,0,0,6
Spring 2021,3/8/2021,Monday,7:30 AM,1,0,0,0,0,1
Spring 2021,3/8/2021,Monday,8:30 AM,1,0,0,0,0,1
Spring 2021,3/8/2021,Monday,9:30 AM,3,0,0,0,1,4
Spring 2021,3/8/2021,Monday,10:30 AM,5,0,3,0,0,8
Spring 2021,3/8/2021,Monday,11:30 AM,8,0,3,0,1,12
Spring 2021,3/8/2021,Monday,1:30 PM,9,0,5,0,2,16
Spring 2021,3/8/2021,Monday,12:30 PM,9,0,5,0,2,16
Spring 2021,3/8/2021,Monday,1:30 PM,6,0,3,0,1,10
Spring 2021,3/8/2021,Monday,2:30 PM,6,0,1,0,2,9
Spring 2021,3/8/2021,Monday,4:30 PM,4,0,0,1,3,8
Spring 2021,3/8/2021,Monday,5:30 PM,3,0,0,0,3,6
Spring 2021,3/8/2021,Monday,6:30 PM,2,0,0,0,0,2
Spring 2021,3/8/2021,Monday,7:30 PM,2,0,0,1,0,3
Spring 2021,3/9/2021,Tuesday,7:30 AM,0,0,0,0,1,1
Spring 2021,3/9/2021,Tuesday,8:30 AM,0,0,0,0,0,0
Spring 2021,3/9/2021,Tuesday,9:30 AM,1,0,0,0,0,1
Spring 2021,3/9/2021,Tuesday,10:30 AM,4,0,0,0,0,4
Spring 2021,3/9/2021,Tuesday,11:30 AM,8,0,0,0,0,8
Spring 2021,3/9/2021,Tuesday,12:30 PM,7,0,1,0,1,9
Spring 2021,3/9/2021,Tuesday,1:30 PM,9,0,1,0,0,10
Spring 2021,3/9/2021,Tuesday,2:30 PM,5,0,1,0,0,6
Spring 2021,3/9/2021,Tuesday,3:30 PM,3,0,0,1,0,4
Spring 2021,3/9/2021,Tuesday,4:30 PM,6,0,0,0,2,8
Spring 2021,3/9/2021,Tuesday,5:30 PM,3,0,0,0,1,4
Spring 2021,3/9/2021,Tuesday,6:30 PM,3,0,0,1,0,4
Spring 2021,3/9/2021,Tuesday,7:30 PM,1,0,0,0,0,1
Spring 2021,3/10/2021,Wednesday,7:30 AM,0,0,0,0,0,0
Spring 2021,3/10/2021,Wednesday,8:30 AM,2,0,0,0,0,2
Spring 2021,3/10/2021,Wednesday,9:30 AM,5,0,2,0,2,9
Spring 2021,3/10/2021,Wednesday,10:30 AM,8,0,2,0,1,11
Spring 2021,3/10/2021,Wednesday,11:30 AM,6,0,2,0,3,11
Spring 2021,3/10/2021,Wednesday,12:30 PM,7,0,4,0,1,12
Spring 2021,3/10/2021,Wednesday,1:30 PM,6,0,3,0,2,11
Spring 2021,3/10/2021,Wednesday,2:30 PM,4,0,1,0,3,8
Spring 2021,3/10/2021,Wednesday,4:30 PM,5,0,1,0,2,8
Spring 2021,3/10/2021,Wednesday,5:30 PM,4,1,0,0,0,5
Spring 2021,3/10/2021,Wednesday,6:30 PM,4,0,0,0,0,4
Spring 2021,3/10/2021,Wednesday,7:30 PM,0,0,0,0,0,0
Spring 2021,3/11/2021,Thursday,7:30 AM,0,0,0,0,0,0
Spring 2021,3/11/2021,Thursday,8:30 AM,2,0,0,0,0,2
Spring 2021,3/11/2021,Thursday,9:30 AM,3,0,0,0,0,3
Spring 2021,3/11/2021,Thursday,10:30 AM,2,0,2,0,0,4
Spring 2021,3/11/2021,Thursday,11:30 AM,8,0,1,0,0,9
Spring 2021,3/11/2021,Thursday,12:30 PM,4,0,2,0,1,7
Spring 2021,3/11/2021,Thursday,1:30 PM,4,0,1,0,0,5
Spring 2021,3/11/2021,Thursday,2:30 PM,7,0,0,0,0,7
Spring 2021,3/11/2021,Thursday,3:30 PM,5,0,0,0,1,6
Spring 2021,3/11/2021,Thursday,4:30 PM,7,0,0,0,0,7
Spring 2021,3/11/2021,Thursday,5:30 PM,4,0,0,0,4,8
Spring 2021,3/11/2021,Thursday,6:30 PM,2,0,0,0,0,2
Spring 2021,3/11/2021,Thursday,7:30 PM,1,0,0,0,0,1
Spring 2021,3/12/2021,Friday,7:30 AM,0,0,0,0,0,0
Spring 2021,3/12/2021,Friday,8:30 AM,1,0,1,0,0,2
Spring 2021,3/12/2021,Friday,10:30 AM,1,0,1,0,0,2
Spring 2021,3/12/2021,Friday,10:30 AM,6,0,1,0,0,7
Spring 2021,3/12/2021,Friday,11:30 AM,5,0,1,0,1,7
Spring 2021,3/12/2021,Friday,12:30 PM,4,0,1,0,1,6
Spring 2021,3/12/2021,Friday,1:30 PM,5,0,0,0,1,6
Spring 2021,3/12/2021,Friday,2:30 PM,4,0,0,0,1,5
Spring 2021,3/12/2021,Friday,4:30 PM,1,0,0,0,0,1
Spring 2021,3/12/2021,Friday,5:30 PM,2,0,0,0,0,2
Spring 2021,3/12/2021,Friday,6:30 PM,1,0,0,0,0,1
Spring 2021,3/12/2021,Friday,7:30 PM,0,0,0,0,0,0
Spring 2021,3/13/2021,Saturday,9:30 AM,1,0,0,0,0,1
Spring 2021,3/13/2021,Saturday,10:30 AM,2,0,1,0,0,3
Spring 2021,3/13/2021,Saturday,10:30 AM,2,0,0,0,0,2
Spring 2021,3/13/2021,Saturday,11:30 AM,2,0,1,0,0,3
Spring 2021,3/13/2021,Saturday,12:30 PM,2,0,2,0,0,4
Spring 2021,3/13/2021,Saturday,1:30 PM,2,0,1,0,0,3
Spring 2021,3/13/2021,Saturday,2:30 PM,0,0,2,0,2,4
Spring 2021,3/13/2021,Saturday,2:30 PM,0,0,2,0,0,2
Spring 2021,3/22/2021,Monday,7:30 AM,1,0,0,0,0,1
Spring 2021,3/22/2021,Monday,8:30 AM,1,0,0,0,0,1
Spring 2021,3/22/2021,Monday,9:30 AM,3,0,0,0,0,3
Spring 2021,3/22/2021,Monday,10:30 AM,4,0,0,0,0,4
Spring 2021,3/22/2021,Monday,11:30 AM,4,0,0,0,0,4
Spring 2021,3/22/2021,Monday,12:30 PM,2,0,0,0,0,2
Spring 2021,3/22/2021,Monday,1:30 PM,2,0,1,0,0,3
Spring 2021,3/22/2021,Monday,2:30 PM,3,0,1,0,0,4
Spring 2021,3/22/2021,Monday,3:30 PM,3,0,1,0,1,5
Spring 2021,3/22/2021,Monday,4:30 PM,6,0,0,0,0,6
Spring 2021,3/22/2021,Monday,5:30 PM,5,0,1,0,0,6
Spring 2021,3/22/2021,Monday,6:30 PM,5,0,1,0,2,8
Spring 2021,3/22/2021,Monday,6:30 PM,5,0,0,0,2,7
Spring 2021,3/22/2021,Monday,7:30 PM,1,0,0,1,0,2
Spring 2021,3/23/2021,Tuesday,7:30 AM,0,0,0,0,0,0
Spring 2021,3/23/2021,Tuesday,8:30 AM,2,0,0,0,0,2
Spring 2021,3/23/2021,Tuesday,9:30 AM,4,0,0,0,0,4
Spring 2021,3/23/2021,Tuesday,10:30 AM,1,0,0,0,0,1
Spring 2021,3/23/2021,Tuesday,11:30 AM,3,0,0,0,0,3
Spring 2021,3/23/2021,Tuesday,12:30 PM,2,0,1,0,0,3
Spring 2021,3/23/2021,Tuesday,1:30 PM,7,0,1,0,1,9
Spring 2021,3/23/2021,Tuesday,2:30 PM,3,0,0,0,0,3
Spring 2021,3/23/2021,Tuesday,3:30 PM,3,0,0,1,2,6
Spring 2021,3/23/2021,Tuesday,4:30 PM,3,0,0,0,0,3
Spring 2021,3/23/2021,Tuesday,5:30 PM,3,0,1,0,1,5
Spring 2021,3/23/2021,Tuesday,6:30 PM,3,0,0,2,0,5
Spring 2021,3/23/2021,Tuesday,7:30 PM,2,0,0,0,0,2
Spring 2021,3/24/2021,Wednesday,7:30 AM,0,0,0,0,0,0
Spring 2021,3/24/2021,Wednesday,8:30 AM,0,0,0,0,0,0
Spring 2021,3/24/2021,Wednesday,9:30 AM,0,0,0,0,0,0
Spring 2021,3/24/2021,Wednesday,10:30 AM,1,0,0,0,0,1
Spring 2021,3/24/2021,Wednesday,11:30 AM,2,0,0,0,0,2
Spring 2021,3/24/2021,Wednesday,12:30 PM,1,0,1,0,1,3
Spring 2021,3/24/2021,Wednesday,1:30 PM,2,0,2,0,1,5
Spring 2021,3/24/2021,Wednesday,2:30 PM,1,0,3,0,0,4
Spring 2021,3/24/2021,Wednesday,6:30 PM,5,0,3,0,0,8
Spring 2021,3/24/2021,Wednesday,7:30 PM,4,0,2,0,0,6
Spring 2021,3/25/2021,Thursday,7:30 AM,0,0,0,0,0,0
Spring 2021,3/25/2021,Thursday,8:30 AM,1,0,0,0,1,2
Spring 2021,3/25/2021,Thursday,9:30 AM,1,0,0,0,1,2
Spring 2021,3/25/2021,Thursday,10:30 AM,2,0,0,0,1,3
Spring 2021,3/25/2021,Thursday,11:30 AM,3,0,0,0,0,3
Spring 2021,3/25/2021,Thursday,12:30 PM,3,0,0,0,0,3
Spring 2021,3/25/2021,Thursday,1:30 PM,3,0,0,0,0,3
Spring 2021,3/25/2021,Thursday,2:30 PM,5,0,1,0,0,6
Spring 2021,3/25/2021,Thursday,3:30 PM,3,0,1,0,0,4
Spring 2021,3/25/2021,Thursday,4:30 PM,1,0,2,0,0,3
Spring 2021,3/25/2021,Thursday,5:30 PM,1,0,0,0,2,3
Spring 2021,3/25/2021,Thursday,4:30 PM,1,0,0,0,3,4
Spring 2021,3/25/2021,Thursday,6:30 PM,2,0,1,0,3,6
Spring 2021,3/25/2021,Thursday,7:30 PM,3,0,0,0,1,4
Spring 2021,3/25/2021,Thursday,7:30 PM,2,0,1,1,1,5
Spring 2021,3/26/2021,Friday,7:30 AM,1,0,0,0,0,1
Spring 2021,3/26/2021,Friday,8:30 AM,2,0,0,0,0,2
Spring 2021,3/26/2021,Friday,9:30 AM,3,0,0,0,0,3
Spring 2021,3/26/2021,Friday,10:30 AM,3,0,0,0,0,3
Spring 2021,3/26/2021,Friday,11:30 AM,3,0,1,0,2,6
Spring 2021,3/26/2021,Friday,12:30 PM,4,0,0,0,2,6
Spring 2021,3/26/2021,Friday,1:30 PM,3,0,0,0,1,4
Spring 2021,3/26/2021,Friday,2:30 PM,6,0,0,0,1,7
Spring 2021,3/26/2021,Friday,3:30 PM,4,0,0,0,1,5
Spring 2021,3/26/2021,Friday,4:30 PM,3,0,0,0,2,5
Spring 2021,3/26/2021,Friday,5:30 PM,1,0,0,0,2,3
Spring 2021,3/26/2021,Friday,6:30 PM,0,0,0,0,2,2
Spring 2021,3/26/2021,Friday,7:30 PM,0,0,0,0,0,0
Spring 2021,3/27/2021,Saturday,9:30 AM,0,0,0,0,0,0
Spring 2021,3/27/2021,Saturday,10:30 AM,1,0,0,0,1,2
Spring 2021,3/27/2021,Saturday,11:30 AM,2,0,2,0,0,4
Spring 2021,3/27/2021,Saturday,12:30 PM,2,0,0,0,0,2
Spring 2021,3/27/2021,Saturday,1:30 PM,5,0,1,0,0,6
Spring 2021,3/27/2021,Saturday,2:30 PM,3,0,0,0,0,3
Spring 2021,3/29/2021,Monday,7:30 AM,1,0,0,0,0,1
Spring 2021,3/29/2021,Monday,8:30 AM,1,0,0,0,0,1
Spring 2021,3/29/2021,Monday,9:30 AM,4,0,1,0,0,5
Spring 2021,3/29/2021,Monday,10:30 AM,5,0,2,0,0,7
Spring 2021,3/29/2021,Monday,11:30 AM,7,0,0,0,1,8
Spring 2021,3/29/2021,Monday,12:30 PM,2,0,2,0,1,5
Spring 2021,3/29/2021,Monday,1:30 PM,5,0,1,0,1,7
Spring 2021,3/29/2021,Monday,3:30 PM,3,0,2,0,1,6
Spring 2021,3/29/2021,Monday,3:30 PM,1,0,0,0,0,1
Spring 2021,3/29/2021,Monday,4:30 PM,3,0,0,0,1,4
Spring 2021,3/29/2021,Monday,5:30 PM,2,1,0,0,2,5
Spring 2021,3/29/2021,Monday,6:30 PM,3,0,0,1,0,4
Spring 2021,3/29/2021,Monday,7:30 PM,1,0,0,0,0,1
Spring 2021,3/30/2021,Tuesday,7:30 AM,0,0,0,0,0,0
Spring 2021,3/30/2021,Tuesday,8:30 AM,0,0,0,0,1,1
Spring 2021,3/30/2021,Tuesday,9:30 AM,1,0,0,0,1,2
Spring 2021,3/30/2021,Tuesday,10:30 AM,3,0,0,0,0,3
Spring 2021,3/30/2021,Tuesday,11:30 AM,3,0,0,0,0,3
Spring 2021,3/30/2021,Tuesday,1:30 PM,3,0,1,0,0,4
Spring 2021,3/30/2021,Tuesday,1:30 PM,6,0,2,0,0,8
Spring 2021,3/30/2021,Tuesday,2:30 PM,2,0,2,0,0,4
Spring 2021,3/30/2021,Tuesday,3:30 PM,3,0,0,0,2,5
Spring 2021,3/30/2021,Tuesday,4:30 PM,3,0,0,0,3,6
Spring 2021,3/30/2021,Tuesday,5:30 PM,2,0,0,0,3,5
Spring 2021,3/30/2021,Tuesday,6:30 PM,1,1,0,0,2,4
Spring 2021,3/30/2021,Tuesday,7:30 PM,1,0,0,0,1,2
Spring 2021,3/31/2021,Wednesday,7:30 AM,1,0,0,0,0,1
Spring 2021,3/31/2021,Wednesday,8:30 AM,0,0,0,0,1,1
Spring 2021,3/31/2021,Wednesday,9:30 AM,2,0,0,0,0,2
Spring 2021,3/31/2021,Wednesday,10:30 AM,3,0,0,0,0,3
Spring 2021,3/31/2021,Wednesday,11:30 AM,11,0,0,0,5,16
Spring 2021,3/31/2021,Wednesday,12:30 PM,2,0,0,0,1,3
Spring 2021,3/31/2021,Wednesday,1:30 PM,4,0,0,0,0,4
Spring 2021,3/31/2021,Wednesday,1:30 PM,5,0,0,0,0,5
Spring 2021,3/31/2021,Wednesday,2:30 PM,3,0,0,0,0,3
Spring 2021,3/31/2021,Wednesday,3:30 PM,4,0,0,1,0,5
Spring 2021,3/31/2021,Wednesday,4:30 PM,3,1,0,0,0,4
Spring 2021,3/31/2021,Wednesday,5:30 PM,2,0,0,0,0,2
Spring 2021,3/31/2021,Wednesday,6:30 PM,0,0,0,0,0,0
Spring 2021,3/31/2021,Wednesday,7:30 PM,2,0,0,0,0,2
Spring 2021,4/1/2021,Thursday,7:30 AM,2,0,0,0,0,2
Spring 2021,4/1/2021,Thursday,8:30 AM,1,0,1,0,0,2
Spring 2021,4/1/2021,Thursday,9:30 AM,1,0,3,0,0,4
Spring 2021,4/1/2021,Thursday,10:30 AM,0,0,5,0,0,5
Spring 2021,4/1/2021,Thursday,11:30 AM,4,0,3,0,0,7
Spring 2021,4/1/2021,Thursday,12:30 PM,6,0,1,0,0,7
Spring 2021,4/1/2021,Thursday,1:30 PM,3,0,3,0,0,6
Spring 2021,4/1/2021,Thursday,2:30 PM,2,0,1,0,0,3
Spring 2021,4/1/2021,Thursday,3:30 PM,4,1,0,0,1,6
Spring 2021,4/1/2021,Thursday,3:30 PM,3,0,1,0,0,4
Spring 2021,4/1/2021,Thursday,4:30 PM,4,0,2,0,2,8
Spring 2021,4/1/2021,Thursday,5:30 PM,2,0,0,0,0,2
Spring 2021,4/1/2021,Thursday,6:30 PM,2,0,0,0,0,2
Spring 2021,4/1/2021,Thursday,7:30 PM,1,0,0,0,0,1
Spring 2021,4/2/2021,Friday,7:30 AM,1,0,0,0,0,1
Spring 2021,4/2/2021,Friday,8:30 AM,2,0,0,0,0,2
Spring 2021,4/2/2021,Friday,9:30 AM,1,0,0,0,0,1
Spring 2021,4/2/2021,Friday,10:30 AM,3,0,0,0,1,4
Spring 2021,4/2/2021,Friday,11:30 AM,3,0,1,0,3,7
